t,AF3,F7,F3,F4,F8,AF7
2860.0000,-59.7611,578.3691,586.8359,776.5709,-422.9144,-359.3126
2880.0000,-34.6430,585.4226,586.1451,811.2429,-393.6789,-326.4856
2900.0000,-56.7754,561.5219,584.8644,821.7020,-413.6656,-333.0201
2920.0000,-88.6409,533.4476,580.1132,816.2529,-407.9018,-344.6694
2940.0000,-110.7982,534.5946,585.9116,785.8409,-409.6316,-347.7959
2960.0000,-52.7600,593.2163,585.0580,802.2455,-396.9249,-318.9525
2980.0000,-83.6976,550.7568,584.9407,800.7469,-429.4807,-346.4306
3000.0000,-96.6346,546.0925,589.0016,835.1721,-390.2343,-315.2774
3020.0000,-129.9368,522.8468,587.9954,822.9488,-390.3141,-321.0606
3040.0000,-136.5907,508.1636,584.9924,805.1960,-396.2420,-331.4574
3060.0000,-154.8213,488.9311,578.0040,769.8738,-428.1512,-351.8537
3080.0000,-137.6730,516.1624,582.9489,783.2687,-415.3748,-329.7000
3100.0000,-122.9633,516.0048,586.0408,798.8848,-423.1225,-319.7800
3120.0000,-160.5885,498.0255,582.9198,803.1915,-411.3531,-324.8734
3140.0000,-156.1522,488.9308,588.0796,781.6959,-419.2180,-332.4907
3160.0000,-188.5224,479.0143,584.9105,740.3356,-453.3695,-366.9577
3180.0000,-175.1043,476.9610,594.0927,751.6830,-469.1646,-364.4466
3200.0000,-157.3854,492.1377,586.9069,785.2253,-435.4448,-314.2375
3220.0000,-142.3462,495.7119,586.1039,823.6814,-434.1954,-287.2162
3240.0000,-152.2209,485.0917,584.8740,815.4804,-461.3433,-307.3759
3260.0000,-184.5280,464.6619,582.0897,765.5125,-460.0938,-329.2674
3280.0000,-218.9805,429.2115,590.8529,754.4848,-495.3653,-350.2565
3300.0000,-218.6712,408.5747,583.1074,753.5489,-482.1466,-363.0348
3320.0000,-217.0348,416.4577,584.8530,776.5085,-461.2907,-324.3568
3340.0000,-212.6082,430.4737,587.1430,799.4401,-443.3843,-307.0759
3360.0000,-197.8182,461.5625,582.8338,819.5950,-411.2788,-290.5411
3380.0000,-217.7720,437.4672,581.1548,785.4136,-419.3754,-293.0543
3400.0000,-245.7373,405.7153,583.8419,758.5974,-451.1774,-318.5198
3420.0000,-225.0222,439.1639,580.1433,779.4001,-443.5057,-293.9089
3440.0000,-218.5047,451.7383,585.8629,778.7939,-465.1966,-296.4795
3460.0000,-219.1680,450.0295,589.0972,786.1902,-442.4390,-281.0127
3480.0000,-279.5491,397.9601,586.8792,775.8755,-472.1719,-316.5839
3500.0000,-303.1572,387.9549,580.1255,744.0295,-490.6485,-343.9228
3520.0000,-281.5257,404.0468,582.8651,730.8708,-475.9636,-328.5782
3540.0000,-285.3323,401.8031,586.0964,825.1768,-469.6070,-329.9708
3560.0000,-210.3981,460.1732,585.9099,830.8988,-390.0847,-236.3881
3580.0000,-205.4214,481.7492,584.0628,845.9393,-373.6164,-229.9598
3600.0000,-274.2314,427.2532,584.9188,773.0419,-422.0695,-308.4545
3620.0000,-262.4967,408.6762,583.0342,786.8990,-417.7018,-288.9506
3640.0000,-266.1160,401.4490,580.9653,804.8892,-420.8757,-282.4133
3660.0000,-228.5352,447.5645,585.0249,845.8782,-374.8340,-240.0740
3680.0000,-191.1407,477.4856,586.9877,884.9622,-361.8252,-220.3582
3700.0000,-251.5474,450.4594,582.9754,837.8559,-387.8047,-264.1429
3720.0000,-275.0083,421.5874,588.0308,816.1262,-402.8987,-274.2493
3740.0000,-230.4119,459.3331,580.9797,852.0514,-362.8387,-242.1288
3760.0000,-285.1064,408.5707,580.0561,803.0887,-397.8853,-291.2203
3780.0000,-274.5732,413.1362,580.9424,822.9542,-392.8498,-275.2126
3800.0000,-265.1150,427.6706,580.0947,843.1286,-361.7813,-270.1922
3820.0000,-284.4268,411.2794,583.8712,814.0517,-398.7354,-288.3680
3840.0000,-254.9901,408.6726,581.1452,820.0516,-411.7192,-282.1096
3860.0000,-259.6114,421.0993,579.8509,822.0366,-397.8371,-270.3436
3880.0000,-237.0918,447.6967,588.1882,847.9485,-377.9058,-256.0471
3900.0000,-281.4600,418.9857,586.8047,780.8135,-457.8081,-316.5694
3920.0000,-273.1791,412.8637,584.2040,824.1918,-437.8325,-288.8893
3940.0000,-279.5794,404.9813,590.7368,790.8755,-463.9363,-314.7255
3960.0000,-210.2099,469.7779,588.2798,868.1470,-398.7606,-233.6991
3980.0000,-161.3944,505.0201,590.6890,910.9629,-349.7179,-181.8428
4000.0000,-215.0889,473.8857,580.3220,873.1895,-397.8698,-231.6127
4020.0000,-202.5266,460.0424,582.6352,850.7272,-389.9367,-244.0647
4040.0000,-234.1789,451.8616,585.3506,851.3073,-418.7385,-261.3474
4060.0000,-184.3173,495.1785,582.5928,893.7010,-364.7231,-201.1901
4080.0000,-183.1576,502.7950,589.3695,902.4037,-371.6898,-206.3032
4100.0000,-193.2773,517.2092,588.5421,898.6387,-360.9134,-207.3167
4120.0000,-217.2195,457.7941,587.4478,865.3974,-437.7514,-244.1220
4140.0000,-183.3766,495.2004,589.5152,888.4869,-403.8667,-208.6336
4160.0000,-171.2176,522.7471,582.4431,903.5056,-363.6516,-194.6981
4180.0000,-171.4307,515.1651,588.4730,899.5819,-391.8941,-220.9142
4200.0000,-171.1987,508.7529,589.4771,910.7297,-394.6706,-226.5182
4220.0000,-179.2800,486.2334,585.4696,900.3338,-392.0042,-231.2687
4240.0000,-187.2679,486.7386,593.5367,895.7764,-409.5602,-237.1574
4260.0000,-156.3202,513.0680,589.4205,973.1595,-395.2874,-222.3941
4280.0000,-52.9749,631.9941,588.5804,1011.9416,-299.3141,-122.8130
4300.0000,-49.5003,629.1381,589.3921,1018.9520,-309.3609,-131.8734
