t,AF3,F7,F3,F4,F8,AF7
91460.0000,-112.0114,619.3395,451.1364,623.1608,-244.2821,1227.0967
91480.0000,-80.8752,650.6476,483.8649,633.7647,-247.5271,1224.1920
91500.0000,-110.9967,602.2547,463.0900,636.1880,-248.3182,1191.0635
91520.0000,-152.8581,593.6334,429.8986,599.7276,-294.5139,1133.1487
91540.0000,-131.0313,594.3134,453.0849,629.1995,-269.3098,1130.0529
91560.0000,-116.8799,619.6775,431.8906,603.6818,-243.4892,1112.2164
91580.0000,-132.0393,593.3502,436.0829,598.2509,-247.3500,1051.0653
91600.0000,-129.8635,628.6303,445.9101,624.6597,-228.4496,1038.1222
91620.0000,-141.0298,602.3356,440.0728,596.2898,-241.4018,1005.0455
91640.0000,-127.8490,600.5267,446.8847,617.6186,-260.4797,986.1548
91660.0000,-153.0278,583.4307,414.1040,594.3072,-295.3766,948.1176
91680.0000,-141.8516,593.5137,440.8372,598.5494,-259.5176,929.0741
91700.0000,-124.0009,606.4122,439.1659,593.3955,-261.3165,917.1381
91720.0000,-124.8223,628.5128,440.7751,624.4613,-243.5578,891.0883
91740.0000,-119.0714,628.5424,462.2216,630.4659,-251.2339,888.1764
91760.0000,-120.8603,589.4320,444.7388,629.4304,-239.6234,850.0383
91780.0000,-120.1194,621.5779,445.2541,627.5134,-231.2185,814.1838
91800.0000,-120.8233,616.3173,438.6877,624.3461,-239.6648,807.0637
91820.0000,-83.0502,654.5438,480.3352,672.6440,-203.0857,820.2608
91840.0000,-112.7820,620.4054,457.5891,647.2796,-225.7306,784.0562
91860.0000,-117.1260,622.6838,452.4251,640.7017,-229.0921,750.2530
91880.0000,-127.7664,603.2528,440.5037,628.1660,-238.8264,696.9732
91900.0000,-111.1132,634.6993,466.4795,656.7813,-210.0223,693.2191
91920.0000,-88.7271,660.1996,477.4586,686.1512,-182.7993,720.9661
91940.0000,-88.1531,660.6709,478.5786,668.8326,-156.9315,692.2184
91960.0000,-106.7472,625.2397,466.3387,663.0434,-173.9594,664.9038
91980.0000,-139.1842,623.8436,436.6591,631.8843,-188.8654,638.2267
92000.0000,-157.7180,604.0845,429.2624,623.9732,-222.0749,602.9480
92020.0000,-174.1846,600.8389,420.7665,624.9773,-216.6893,591.2712
92040.0000,-128.6624,628.0990,446.1765,653.9370,-198.1124,625.9462
92060.0000,-115.2355,654.8943,469.8544,671.0590,-145.5852,656.2932
92080.0000,-117.6433,656.9439,476.1179,688.9161,-148.1934,629.0400
92100.0000,-118.2944,623.0507,453.9122,660.0634,-167.4666,624.2039
92120.0000,-150.5942,625.9706,441.9928,635.8577,-199.3078,593.0441
92140.0000,-157.2949,621.1527,431.0238,645.1223,-222.4379,561.2133
92160.0000,-148.5712,634.8616,442.8854,650.8259,-178.4445,592.0656
92180.0000,-132.3208,663.2505,466.1046,675.1738,-139.3099,604.1427
92200.0000,-97.5521,658.7177,473.8141,700.7919,-108.5492,630.2118
92220.0000,-124.2992,629.2604,475.1707,692.1960,-144.1644,595.1097
92240.0000,-122.5402,631.7343,469.7505,676.7784,-145.6560,591.1804
92260.0000,-129.3181,622.3729,447.2712,685.1937,-129.0029,591.0976
92280.0000,-128.5835,654.5779,453.6707,651.7689,-127.8024,566.2305
92300.0000,-92.3138,674.4437,480.3476,699.2181,-114.8475,599.0074
92320.0000,-97.5555,659.4956,475.6193,688.7908,-95.8995,591.3372
92340.0000,-97.2865,664.5184,467.3703,686.1700,-97.7367,560.9390
92360.0000,-92.5913,690.5118,470.5607,686.8291,-94.0184,566.4391
92380.0000,-101.2752,689.5234,470.4673,682.1813,-104.6511,530.8718
92400.0000,-128.5992,660.3669,466.4850,684.8500,-124.1898,529.5765
92420.0000,-92.2855,656.5204,472.5070,703.1525,-96.4663,533.7484
92440.0000,-88.6042,684.4077,496.4578,728.8967,-64.2416,529.6848
92460.0000,-103.2717,658.5486,471.5291,685.0809,-89.4066,491.6808
92480.0000,-104.6418,662.2691,474.4149,714.9410,-93.3981,466.8227
92500.0000,-117.2377,657.6080,469.5801,696.0585,-104.2807,425.5549
92520.0000,-132.6732,620.3739,441.4030,663.9895,-150.4844,361.8952
92540.0000,-128.2126,656.6354,443.5534,667.9581,-138.1858,336.4371
92560.0000,-123.6474,660.2207,447.3990,687.0883,-107.6434,319.9421
92580.0000,-119.2080,662.7952,457.5621,699.9036,-120.0758,297.3572
92600.0000,-93.7322,662.2050,482.4000,727.1779,-91.7224,275.0559
92620.0000,-90.1345,665.7982,473.5724,726.8696,-92.9100,250.2298
92640.0000,-100.7446,661.2110,466.4109,722.2738,-99.7810,180.1218
92660.0000,-122.0587,657.6370,444.5610,681.7311,-118.8664,115.0805
92680.0000,-117.8225,660.2356,448.4359,690.3555,-118.8735,84.2710
92700.0000,-90.0407,657.6162,471.5236,722.6331,-96.6826,58.0392
92720.0000,-82.8099,674.3997,474.4806,737.4681,-96.9754,30.2861
92740.0000,-80.9243,660.5753,478.4956,749.5577,-88.6407,25.9243
92760.0000,-76.9184,651.3448,475.5498,751.5844,-100.0449,-0.4674
92780.0000,-86.9269,658.5092,478.4200,739.4023,-98.5292,-32.0448
92800.0000,-88.9560,659.3964,468.6170,738.7087,-108.1425,-32.4156
92820.0000,-78.8860,670.5759,475.3424,721.2759,-91.5084,-58.1320
92840.0000,-58.9859,695.5175,487.6724,751.8470,-83.1368,-53.3700
92860.0000,-74.8089,646.4020,487.2979,738.1713,-116.4007,-56.1279
92880.0000,-126.0519,619.6871,447.7399,696.9529,-156.2764,-123.3355
92900.0000,-122.7487,619.3939,453.2131,716.0391,-157.4341,-119.2559
92920.0000,-120.1378,659.6533,448.8184,707.0997,-119.2146,-119.2057
92940.0000,-86.7038,668.3131,480.1267,734.9195,-92.3625,-80.1769
92960.0000,-63.1477,667.8981,500.9421,751.2394,-79.2566,-64.1426
92980.0000,-89.6828,653.0751,469.0411,752.7806,-90.3727,-82.2447
93000.0000,-97.1605,658.8863,470.0304,714.3747,-117.2322,-95.1471
93020.0000,-109.6201,655.9364,449.9047,715.6138,-88.4042,-114.3184
93040.0000,-102.2273,671.1387,459.1052,707.5264,-88.2882,-108.2075
93060.0000,-86.6013,691.8607,475.8435,724.5020,-60.3753,-107.2719
93080.0000,-62.2299,693.2030,502.2434,748.6747,-67.1646,-128.2050
93100.0000,-90.6098,687.7394,473.7182,752.3517,-97.4141,-176.2795
93120.0000,-96.2259,685.3472,473.3172,736.7913,-65.1333,-209.1705
93140.0000,-100.5853,681.6412,448.6218,708.2142,-102.5514,-264.2587
93160.0000,-100.2624,697.4240,474.3950,722.9081,-66.0491,-287.2788
93180.0000,-62.5793,723.5580,492.5613,742.0912,-56.6004,-293.3361
93200.0000,-96.2276,686.5753,467.4897,715.0668,-113.9770,-401.3143
93220.0000,-92.6241,699.3553,473.4323,714.9207,-126.7104,-442.3585
93240.0000,-91.2591,680.7015,474.5930,732.2050,-119.9593,-490.3613
93260.0000,-97.5894,684.3104,464.3506,712.8030,-116.7519,-537.2423
93280.0000,-84.1962,709.6917,478.6902,738.3046,-91.8213,-563.3918
93300.0000,-69.6043,710.3000,493.2954,753.7003,-96.8782,-584.2506
93320.0000,-92.2081,698.8216,474.7425,747.4321,-98.6530,-637.4462
93340.0000,-87.6644,690.1188,480.2213,753.5995,-98.9850,-670.2531
93360.0000,-105.1704,662.8469,438.8054,708.5272,-131.5432,-733.5540
93380.0000,-114.7285,700.0079,486.1735,742.5131,-91.1723,-802.1973
93400.0000,-62.0864,723.0508,502.8744,781.6322,-62.4023,-811.5897
93420.0000,-60.7785,718.0439,494.1192,748.4121,-83.2519,-869.2123
93440.0000,5.9338,763.1599,556.9453,818.7271,-47.2450,-857.6701
93460.0000,-30.8147,724.9680,525.1052,798.3633,-66.3913,-909.1597
93480.0000,-69.9289,686.1084,480.9282,745.7692,-97.1281,-984.7238
93500.0000,-49.9333,712.9646,507.0807,782.2813,-73.6118,-994.0330
93520.0000,-38.8863,711.0600,501.9606,780.8380,-27.9650,-998.7584
93540.0000,-34.9994,716.9376,531.0862,788.2264,-27.7189,-1029.9996
93560.0000,-31.7619,705.0910,533.9678,796.8547,-46.8051,-1052.9053
93580.0000,-56.0631,677.8866,506.0498,776.1677,-93.8966,-1109.9709
93600.0000,-59.6998,670.1903,503.9333,756.8646,-92.7249,-1144.9630
93620.0000,-57.1505,670.9352,498.0746,742.1769,-99.9998,-1172.8761
93640.0000,-18.5897,708.0418,536.9064,787.8955,-55.5917,-1159.0078
93660.0000,-2.2098,714.9948,559.1518,791.1757,-57.1751,-1157.7971
93680.0000,-49.5363,652.0125,496.8419,738.8521,-121.4997,-1231.1523
93700.0000,-39.3563,680.9948,506.1846,756.1797,-85.3372,-1242.7566
93720.0000,-72.4397,657.9381,492.7984,735.8272,-116.3087,-1287.1807
93740.0000,-71.4063,665.1015,476.2715,708.2237,-118.3553,-1326.7052
93760.0000,9.5989,732.9569,563.7354,789.7878,-52.2865,-1270.3173
93780.0000,-0.4507,724.1611,545.3525,755.2751,-83.4419,-1316.6317
93800.0000,-60.2775,666.9202,479.6101,706.7249,-127.1682,-1390.4431
93820.0000,-66.6127,653.1412,504.4398,712.3369,-127.5645,-1422.6140
93840.0000,-66.2337,662.6816,468.5227,680.6226,-115.0736,-1446.4775
93860.0000,-35.6529,682.3025,517.5627,727.4275,-78.6062,-1469.5983
93880.0000,-10.1571,695.6309,550.4078,731.5460,-73.0845,-1503.6384
93900.0000,-59.7053,630.4179,502.6698,690.5049,-123.6950,-1591.5146
93920.0000,-70.0741,628.5719,499.2534,673.4355,-161.0560,-1664.8165
93940.0000,-27.7140,665.5950,505.7990,703.5992,-91.6917,-1656.4517
93960.0000,-72.0331,656.3568,495.1389,668.3407,-128.0359,-1731.8688
93980.0000,-34.8098,678.6588,519.9363,694.7229,-99.6462,-1757.4407
94000.0000,1.9132,711.3921,572.0271,722.1892,-93.0671,-1765.9707
94020.0000,-63.8728,649.6992,508.0821,672.8427,-148.6545,-1850.3577
94040.0000,-101.9919,619.2371,477.8653,620.0510,-195.1195,-1924.0978
94060.0000,-75.8863,657.7954,503.2127,650.9890,-143.6401,-1913.2410
94080.0000,-54.9099,690.0592,510.7340,656.9265,-111.1375,-1922.2510
94100.0000,-56.8678,659.9159,501.3709,637.1223,-124.5984,-1950.2111
94120.0000,-51.9639,662.8383,524.5864,632.7654,-134.1900,-1978.4042
94140.0000,-60.9015,656.0567,518.5092,624.2607,-154.5519,-2031.1749
94160.0000,-101.9513,624.8420,473.4135,588.5776,-188.3708,-2091.4993
94180.0000,-127.9156,616.3078,448.6268,562.4080,-208.4523,-2123.0508
94200.0000,-59.9183,665.7747,500.3203,623.4642,-147.3765,-2100.5583
94220.0000,-61.9076,653.2833,506.7607,613.5688,-178.3246,-2123.9827
94240.0000,-94.9160,631.6041,488.1565,583.2927,-185.6024,-2203.6687
94260.0000,-65.9241,656.3853,508.9116,594.7051,-191.2328,-2254.8611
94280.0000,-143.9827,583.4971,431.0248,501.1414,-292.7137,-2396.7810
94300.0000,-116.9165,611.4570,447.0035,511.7971,-255.1629,-2398.8125
94320.0000,-86.9606,632.4084,482.9485,563.0167,-241.8210,-2391.8511
94340.0000,-95.8517,609.5574,472.1147,530.9409,-265.9696,-2452.8242
94360.0000,-90.9961,604.2405,471.8212,545.8785,-258.9529,-2465.0173
94380.0000,-114.8830,587.7128,456.1993,503.0549,-299.8684,-2548.7104
94400.0000,-133.0320,566.1147,437.7307,501.7685,-306.1090,-2582.0657
94420.0000,-98.8615,594.7640,465.2737,527.1531,-277.7750,-2568.6582
94440.0000,-58.9720,603.1019,501.6850,544.6801,-256.2012,-2567.1099
94460.0000,-99.8676,590.8366,465.3290,514.2169,-311.6744,-2628.6309
94480.0000,-121.9700,582.1073,444.6258,507.5904,-320.2349,-2660.2722
94500.0000,-126.8740,571.9556,444.3563,497.2857,-354.6320,-2718.6189
94520.0000,-128.0004,588.0251,438.5783,470.5155,-385.3681,-2743.2979
94540.0000,-122.8652,588.9650,452.3820,506.3566,-366.4583,-2756.5764
94560.0000,-97.9462,598.9501,470.5743,509.4947,-383.4561,-2763.3110
94580.0000,-88.9151,605.9478,476.3924,528.3647,-360.4225,-2755.6570
94600.0000,-122.9133,574.9838,448.5705,497.4682,-387.5193,-2801.2949
94620.0000,-128.9639,569.0981,443.3697,472.3518,-420.3196,-2831.6191
94640.0000,-119.9314,597.8813,450.6151,499.5034,-408.6631,-2812.3103
94660.0000,-139.9994,566.9672,429.3707,469.3365,-425.3603,-2832.6567
94680.0000,-130.8677,576.9246,467.6486,532.5112,-392.6766,-2810.2354
94700.0000,-96.0283,594.0689,471.3240,537.2965,-366.2649,-2762.6594
94720.0000,-86.7620,602.8163,475.7156,536.5963,-373.7012,-2759.2356
94740.0000,-133.1678,556.0457,437.2546,508.2537,-379.2819,-2768.7205
94760.0000,-117.7185,582.8621,444.7704,497.6078,-386.6188,-2747.1218
94780.0000,-122.1939,579.1471,441.1595,511.1674,-378.3014,-2715.7966
94800.0000,-128.6115,562.7546,420.8549,493.7006,-379.6430,-2719.0613
94820.0000,-134.3526,560.0616,443.0644,505.0968,-414.3115,-2717.7979
94840.0000,-127.4911,575.8600,436.9651,517.8050,-353.5489,-2669.9426
94860.0000,-117.4548,601.0947,444.9669,505.9786,-378.3771,-2658.8926
94880.0000,-96.3453,590.8040,463.0796,527.9372,-343.5470,-2616.7307
94900.0000,-107.5950,589.1573,449.8187,537.8362,-347.4082,-2596.0115
94920.0000,-125.2407,558.7167,446.2080,536.0475,-392.4947,-2596.5847
94940.0000,-127.6918,596.1652,442.6816,545.7254,-353.4716,-2566.1157
94960.0000,-118.1364,595.7305,444.3599,538.2238,-352.3174,-2571.4189
94980.0000,-126.8312,598.1835,440.5351,537.5460,-348.6060,-2545.2231
95000.0000,-131.9966,585.7296,440.4946,534.3487,-334.2111,-2529.3049
95020.0000,-122.9552,600.2119,445.3939,536.3886,-347.7333,-2507.3960
95040.0000,-116.8443,600.6500,450.6446,562.5231,-337.0678,-2483.1062
95060.0000,-130.1365,584.2977,438.2209,568.2499,-330.8652,-2482.5256
95080.0000,-111.6730,622.6918,454.8256,572.6624,-327.9929,-2471.9033
95100.0000,-131.2966,595.3124,435.0382,564.1063,-329.0170,-2485.6458
95120.0000,-155.5760,589.5564,409.9456,556.8275,-344.8622,-2486.7363
95140.0000,-119.4380,616.4878,442.8899,576.9785,-297.1289,-2462.8328
95160.0000,-123.3794,623.5618,440.1315,567.9672,-306.7243,-2466.5391
95180.0000,-118.5841,617.5463,450.7244,588.7997,-311.3092,-2476.9917
95200.0000,-119.2796,618.5064,443.2862,590.1195,-290.5662,-2458.3940
95220.0000,-117.7255,615.4517,442.5525,587.6559,-305.5091,-2479.2083
95240.0000,-117.1254,633.3872,453.4789,600.2709,-309.3975,-2457.1899
95260.0000,-101.8413,621.6913,444.4234,600.5438,-279.5981,-2429.3557
95280.0000,-122.9604,592.2700,439.6178,602.3934,-290.2549,-2442.0098
95300.0000,-128.9726,625.7654,441.2545,597.4363,-313.7499,-2445.4404
95320.0000,-125.8811,619.2302,436.7531,599.4869,-304.1553,-2431.8616
95340.0000,-89.0643,650.7924,471.1378,638.3503,-260.8783,-2380.6704
95360.0000,-92.7349,629.1091,468.9050,636.5916,-267.9045,-2376.6794
95380.0000,-118.1806,599.8848,438.0016,623.2541,-289.0659,-2359.7891
95400.0000,-134.6506,597.9492,420.9923,598.6657,-306.8473,-2356.5164
95420.0000,-120.2610,601.9861,440.8828,631.2273,-287.0898,-2307.8484
95440.0000,-114.6409,600.8073,447.1040,635.7035,-270.7519,-2275.3647
95460.0000,-103.2951,612.0709,454.8004,654.1968,-271.1792,-2246.9175
95480.0000,-87.5652,629.7797,478.2290,664.7333,-267.5415,-2215.3164
95500.0000,-110.3044,597.2388,455.7032,654.1755,-294.3561,-2202.1045
95520.0000,-124.5357,591.6113,434.2817,641.7408,-295.5104,-2189.2014
95540.0000,-102.3544,628.4190,467.6447,646.1449,-276.4505,-2168.0898
95560.0000,-78.4899,629.5372,477.3673,688.7621,-230.3976,-2085.0967
95580.0000,-88.3334,632.5275,474.6098,688.2198,-237.4236,-2053.1978
95600.0000,-113.5503,598.3693,445.4025,661.7000,-253.4042,-2058.9983
95620.0000,-125.3074,598.5787,440.5491,647.2316,-251.5096,-2041.1917
95640.0000,-118.6011,619.3593,446.4232,648.6309,-237.3437,-2007.9164
95660.0000,-94.3268,630.7334,468.5429,677.3067,-187.6337,-1942.2030
95680.0000,-61.6227,657.1296,509.4427,727.6024,-161.2345,-1863.8607
95700.0000,-73.2081,625.8584,471.5352,700.3937,-177.5913,-1828.1715
95720.0000,-91.7153,629.1345,462.4230,683.4853,-182.1998,-1816.9050
95740.0000,-108.1692,625.9418,435.5784,654.5166,-185.5372,-1821.0933
95760.0000,-144.8300,617.0792,407.3619,631.3707,-181.2407,-1793.8826
95780.0000,-111.0108,656.9257,440.6090,670.6628,-148.5224,-1735.0862
95800.0000,-84.8911,662.0418,477.3283,696.2309,-138.3152,-1676.9580
95820.0000,-87.9082,654.9854,469.6846,688.8138,-151.4589,-1662.9380
95840.0000,-90.0326,649.8713,460.2422,690.1066,-154.3545,-1644.9672
95860.0000,-123.7503,630.1179,438.7617,654.9642,-160.4603,-1637.8289
95880.0000,-104.2024,660.9432,447.1624,672.9237,-151.4508,-1605.0597
95900.0000,-70.5906,667.2011,492.8663,737.1395,-88.3932,-1516.6473
95920.0000,-68.2925,654.7648,488.0730,723.7810,-112.4403,-1509.2041
95940.0000,-99.4587,624.1977,472.9413,721.2977,-122.3172,-1518.5522
95960.0000,-93.4277,652.7841,480.9791,721.5973,-102.5574,-1504.2938
95980.0000,-80.3355,653.1004,478.0716,728.5053,-92.2040,-1461.3486
96000.0000,-90.6643,653.7657,473.8398,712.4134,-90.6369,-1447.3862
96020.0000,-81.1668,664.0687,493.2066,748.6976,-63.0475,-1406.2520
96040.0000,-91.8504,667.8941,473.7079,747.2363,-46.7059,-1385.5854
96060.0000,-69.9228,662.0640,503.3326,752.8854,-45.9130,-1361.9584
96080.0000,-65.0091,678.8951,492.6137,728.0581,-65.8154,-1359.7181
96100.0000,-91.7983,650.0634,472.4529,717.0496,-71.8540,-1348.8080
96120.0000,-82.1643,661.9745,480.4375,745.8779,-60.9834,-1324.8972
96140.0000,-54.5384,669.1327,492.6309,765.2635,-67.6219,-1252.5446
96160.0000,-94.3425,652.8794,472.2883,744.6948,-87.1785,-1263.0187
96180.0000,-87.4074,667.0950,475.7716,744.4373,-94.5217,-1259.3794
96200.0000,-78.5525,654.9368,475.1426,745.5405,-84.3263,-1229.2015
96220.0000,-60.2284,669.0300,501.9094,753.5756,-79.3609,-1207.1185
96240.0000,-61.6997,674.1018,501.0367,799.4079,-60.3960,-1174.3683
96260.0000,-62.0826,664.9695,481.0300,785.7404,-37.2679,-1153.9531
96280.0000,-80.8202,660.0547,475.8942,777.2595,-48.5051,-1158.5291
96300.0000,-88.9325,658.7548,468.1884,762.8960,-61.0637,-1168.7583
96320.0000,-69.9725,662.2886,471.7396,783.1066,-26.6763,-1158.7208
96340.0000,-60.7764,663.6664,490.3131,812.0266,-41.9274,-1165.6117
96360.0000,-48.1228,657.2196,506.5957,812.9543,-58.8483,-1163.9095
96380.0000,-80.6340,661.5765,470.4436,780.1177,-62.7714,-1229.4590
96400.0000,-89.2638,631.3843,469.4854,765.8460,-106.0300,-1280.1611
96420.0000,-92.5797,639.5743,470.5691,776.2467,-96.6247,-1288.2860
96440.0000,-60.3499,664.5364,484.3784,799.7527,-62.1211,-1283.3025
96460.0000,-67.4186,637.4822,485.6857,803.3693,-83.4570,-1297.1184
96480.0000,-90.4444,624.6093,472.2675,793.6479,-110.2799,-1322.5529
96500.0000,-124.3729,623.4277,440.7605,750.4354,-122.4024,-1393.0300
96520.0000,-110.4864,650.6188,467.1925,759.5757,-103.4714,-1397.7489
96540.0000,-75.3318,656.2101,493.8643,794.5123,-56.2413,-1365.8539
96560.0000,-65.5748,623.8154,500.1097,806.4920,-85.6047,-1362.8756
96580.0000,-60.2743,658.1064,503.9474,805.6029,-86.1500,-1373.8004
96600.0000,-60.5741,627.9067,502.0235,821.4356,-40.6641,-1368.9240
96620.0000,-82.2413,627.0862,473.9943,781.6572,-69.0517,-1416.6841
96640.0000,-73.5807,637.9943,496.9530,809.3726,-65.7188,-1414.0389
96660.0000,-69.2360,656.8798,497.0603,796.6848,-56.9051,-1401.5900
96680.0000,-64.5954,665.1819,505.8963,816.3499,-42.8663,-1385.1489
96700.0000,-27.2301,665.9006,539.1127,875.7825,-15.8311,-1335.4696
96720.0000,-34.5572,660.1393,529.8889,852.3027,-27.9573,-1338.2827
96740.0000,-69.2789,657.6437,499.1418,810.7879,-51.7340,-1376.4431
96760.0000,-52.5436,665.4077,505.8205,823.2446,-25.0669,-1348.3463
96780.0000,-45.3411,692.5695,507.1637,814.8132,-35.6476,-1365.3749
96800.0000,-51.4686,670.5236,493.8295,788.2091,-62.1294,-1379.3185
96820.0000,-58.4077,659.3749,512.1839,821.8603,-57.5482,-1354.3171
96840.0000,-55.3716,661.5096,505.7892,821.1848,-51.1797,-1349.3656
96860.0000,-89.4947,651.2780,487.2028,794.8720,-87.4951,-1370.3026
96880.0000,-67.3694,695.6937,496.7825,803.1440,-51.2586,-1341.4362
96900.0000,-94.5309,662.1118,470.2092,807.9178,-60.3743,-1348.3385
96920.0000,-65.2759,670.9012,501.7870,813.1282,-30.3408,-1313.4845
96940.0000,-58.6402,652.0091,509.2237,826.9548,-31.2826,-1287.3041
96960.0000,-57.1309,680.0185,504.7767,825.0717,-43.4209,-1288.4760
96980.0000,-24.7515,711.9999,544.2196,853.9907,-1.2922,-1230.2427
97000.0000,-72.0448,685.1477,495.7909,809.0281,-55.5118,-1254.4829
97020.0000,-35.8625,686.7531,520.1818,852.0082,-12.1991,-1201.2930
97040.0000,-32.9260,714.3818,529.8513,847.0115,-19.5438,-1191.3706
97060.0000,-65.9839,676.6490,501.1818,830.0414,-42.1892,-1192.3474
97080.0000,-94.8106,688.4458,484.8506,813.0086,-46.5121,-1203.3962
97100.0000,-79.0892,683.4781,503.1477,817.0502,-48.1332,-1157.3845
97120.0000,-77.7583,683.6104,493.8688,803.9576,-63.5389,-1135.2798
97140.0000,-79.1966,685.3144,492.0951,811.0864,-64.1264,-1111.4021
97160.0000,-67.5998,687.7526,492.8940,814.9465,-59.5683,-1080.3177
97180.0000,-37.2752,712.2516,516.0779,852.1116,-20.1732,-1025.5250
97200.0000,-56.4999,694.8830,506.9440,853.9431,-25.5529,-1011.1448
97220.0000,-60.3694,691.9901,492.0299,817.1141,-42.1578,-1013.5629
97240.0000,-58.4233,723.0965,506.9717,825.8874,-17.5038,-966.0912
97260.0000,-59.4520,701.8188,507.0102,828.1494,-18.2022,-945.6563
97280.0000,-88.3469,663.1133,480.9798,799.8910,-40.5552,-959.0753
97300.0000,-81.5221,685.7236,480.9777,806.1619,-39.2132,-927.6906
97320.0000,-41.2022,694.3190,519.0433,852.9160,13.3600,-855.9890
97340.0000,-77.6753,694.5516,476.9392,797.1277,-28.2268,-889.8441
97360.0000,-45.1462,698.4348,540.0988,859.8999,-6.4716,-814.8761
97380.0000,-24.7443,722.5048,538.8898,844.1505,14.5642,-786.9644
97400.0000,-79.1094,684.6072,478.1270,793.8893,-38.4275,-823.7554
97420.0000,-61.8114,706.2668,507.8294,813.1105,4.5531,-784.0295
97440.0000,-61.9983,697.6850,486.1920,809.9419,4.6037,-770.6555
97460.0000,-70.8741,661.2908,486.7780,818.0499,-1.5038,-745.1859
97480.0000,-51.9504,694.8033,508.2654,827.9971,-1.2670,-714.4914
97500.0000,-61.9512,686.1129,492.7252,799.9908,-31.5181,-724.3010
97520.0000,-66.8310,683.9385,475.3337,801.0724,-2.1482,-714.3403
97540.0000,-62.0033,694.0021,476.6544,782.9586,-10.6546,-716.4998
97560.0000,-63.8349,697.9639,496.3815,790.1263,-3.0209,-696.2204
97580.0000,-53.0905,731.9715,502.5701,797.8338,2.1200,-687.6951
97600.0000,-47.7626,703.0220,507.4810,815.2592,9.0500,-660.0090
97620.0000,-66.1335,674.9341,503.4942,811.7473,-18.9940,-681.8430
97640.0000,-56.6832,692.1178,492.5592,795.3743,7.2091,-656.7523
97660.0000,-60.1556,713.9195,495.4017,798.6094,29.7611,-654.9819
97680.0000,-43.6285,709.1103,503.6424,809.4865,28.3594,-654.6169
97700.0000,-41.2459,724.8404,509.3146,818.4998,54.6457,-651.2026
97720.0000,-26.5491,721.2697,528.7475,821.6547,58.5708,-652.3676
97740.0000,-56.2513,695.7418,492.2016,795.2977,43.4113,-658.4639
97760.0000,-74.5459,703.1793,489.8469,785.8298,54.8016,-695.2134
97780.0000,-34.3218,731.7845,505.0753,794.1267,50.1712,-663.6793
97800.0000,-51.4935,726.2908,493.9820,789.0121,62.9630,-665.8804
97820.0000,-12.4252,747.7087,528.9564,834.9222,71.0425,-641.8796
97840.0000,4.5470,736.2687,543.1188,830.2332,62.1966,-644.7048
97860.0000,-52.5156,690.7217,510.8293,807.7112,48.7370,-677.1329
97880.0000,-65.3387,683.2834,506.2327,806.4689,27.4288,-686.4096
97900.0000,-69.5433,687.7330,474.6713,774.4645,26.5253,-695.4398
97920.0000,-67.1984,698.2234,475.3429,780.6979,42.6796,-676.1620
97940.0000,-26.6678,722.8040,510.5776,812.2372,60.2928,-646.5770
97960.0000,-46.1285,705.1938,509.5220,804.9534,33.8736,-650.8887
97980.0000,-63.7673,689.7447,506.4042,793.9636,11.0217,-658.8802
98000.0000,-60.0324,688.2424,476.6681,796.1997,32.1274,-640.6168
98020.0000,-71.8449,689.7635,474.2491,776.6873,22.8314,-647.0667
98040.0000,-61.9528,707.1599,495.7876,807.4713,27.3954,-621.3925
98060.0000,-36.9425,726.8374,503.1638,810.4704,42.6021,-590.2916
98080.0000,-35.8460,713.2892,509.9204,789.7167,1.6831,-599.2009
98100.0000,-34.0409,686.8153,513.0184,819.2221,32.4357,-568.4656
98120.0000,-31.7103,703.1449,512.0455,812.9805,23.8789,-562.9296
98140.0000,-73.1598,674.8733,488.8885,782.9492,-3.7708,-569.6824
98160.0000,-80.5707,683.1998,466.1632,778.2393,3.1229,-559.6426
98180.0000,-61.2611,688.8512,480.7756,801.7057,1.9890,-529.8258
98200.0000,-57.4808,696.1258,508.2602,810.4948,8.2803,-495.4523
98220.0000,-60.3863,683.8804,499.6913,805.4506,-3.1716,-503.0550
98240.0000,-69.3454,662.0740,471.3839,777.7278,-9.4028,-502.3083
98260.0000,-63.5391,694.8490,492.5782,790.1851,0.6109,-467.1840
98280.0000,-29.2033,709.0874,513.4841,815.9729,37.6887,-433.1361
98300.0000,-63.6553,665.9572,490.5122,790.9706,-4.5106,-451.2796
98320.0000,-57.0865,662.0580,495.5654,793.1882,-16.1478,-446.9868
98340.0000,-57.7569,681.9031,505.4059,786.7656,-1.6769,-423.4348
98360.0000,-62.9999,680.1539,482.6117,773.3859,-16.0204,-413.9096
98380.0000,-41.9427,703.8481,500.3564,798.5657,5.1458,-383.5342
98400.0000,-30.8526,722.1656,508.6588,797.5669,7.0577,-365.7500
98420.0000,-68.0431,684.9281,476.3211,775.3763,3.0661,-381.5519
98440.0000,-21.7628,730.1313,518.7274,803.7567,42.1463,-332.7187
98460.0000,-54.1453,709.0187,489.2696,764.2338,24.9519,-347.6061
98480.0000,-70.6575,713.1761,496.7312,781.9056,2.2478,-349.6386
98500.0000,-3.2512,725.9792,541.2714,820.0928,66.9557,-254.6537
98520.0000,-58.5632,704.0176,494.7520,778.0086,25.2640,-293.6863
98540.0000,-34.2793,720.0334,511.2741,786.9756,38.8874,-270.6681
98560.0000,-40.4545,706.9714,501.7528,787.1352,39.3007,-256.6511
